source,sku,name,brand,category,price_inr,availability,volume_tiers,url,image
handypanda,SWIANCSWI08NGR,Switch with 2 nuts,Anchor,Electricals & lighting,21.0,InStock,0,https://www.handypanda.in/products/anchor-switch-with-2-nuts-oo7pn35,https://cdn.handypanda.in/products/SWIANCSWI08NGR-0.jpg?v=1781611167626
handypanda,SWICBSSWIMLWU7,Switch,C&S,Electricals & lighting,20.0,OutOfStock,0,https://www.handypanda.in/products/c-and-s-switch-255rdth,https://cdn.handypanda.in/products/SWICBSSWIMLWU7-0.jpg
handypanda,SWIANCSWIUHR40,Switch,Anchor,Electricals & lighting,19.0,OutOfStock,0,https://www.handypanda.in/products/anchor-switch-9ahqgeh,https://cdn.handypanda.in/products/SWIANCSWIUHR40-0.jpg
handypanda,SWIGIRSWIEDJP9,Switch,Girish,Electricals & lighting,18.0,OutOfStock,0,https://www.handypanda.in/products/girish-switch-todobra,https://cdn.handypanda.in/products/SWIGIRSWIEDJP9-0.jpg
handypanda,ELEGENFANH8HSL,Fan sheet,Generic,Electricals & lighting,15.0,InStock,0,https://www.handypanda.in/products/generic-fan-sheet-p6r6in2,https://cdn.handypanda.in/products/ELEGENFANH8HSL-0.jpg
handypanda,ACCGENINS27DJX,Insulation Tape,Generic,Electricals & lighting,15.0,OutOfStock,0,https://www.handypanda.in/products/generic-insulation-tape-rm9a3t0,https://cdn.handypanda.in/products/ACCGENINS27DJX-0.jpg
handypanda,ELELOCGEYI8HIB,Geyser indicator,Generic,Electricals & lighting,14.0,OutOfStock,0,https://www.handypanda.in/products/generic-geyser-indicator-7jkzt7e,https://cdn.handypanda.in/products/ELELOCGEYI8HIB-0.jpg
handypanda,FANGENFAN8CIEA,Fan Cover,Generic,Electricals & lighting,13.0,OutOfStock,0,https://www.handypanda.in/products/generic-fan-cover-q9z4lcr,https://cdn.handypanda.in/products/FANGENFAN8CIEA-0.jpg
handypanda,SWIANCBLAYVB14,Blank Plate,Anchor,Electricals & lighting,12.0,OutOfStock,0,https://www.handypanda.in/products/anchor-blank-plate-qmkhljt,https://cdn.handypanda.in/products/SWIANCBLAYVB14-0.jpg
handypanda,CONGENBENI424V,Bend,Generic,Electricals & lighting,11.0,OutOfStock,0,https://www.handypanda.in/products/generic-bend-026x4ig,https://cdn.handypanda.in/products/CONGENBENI424V-0.jpg
handypanda,ELESTEELE1ESVV,Electrical tape,Steelgrip,Electricals & lighting,11.0,OutOfStock,0,https://www.handypanda.in/products/steelgrip-electrical-tape-7cyomc9,https://cdn.handypanda.in/products/ELESTEELE1ESVV-0.jpg?v=1786690280483
handypanda,CONLOCFLEYOE67,Flexible pipe,Generic,Electricals & lighting,9.0,OutOfStock,0,https://www.handypanda.in/products/generic-flexible-pipe-3iaszpf,https://cdn.handypanda.in/products/CONLOCFLEYOE67-0.jpg
handypanda,INDGENTHIPGUAX,Thimble (Copper),Generic,Electricals & lighting,9.0,OutOfStock,0,https://www.handypanda.in/products/generic-thimble-copper-jpyllb4,https://cdn.handypanda.in/products/INDGENTHIPGUAX-0.jpg
handypanda,CONLOCTEEBQ0R4,Tee Cover,Generic,Electricals & lighting,7.0,InStock,0,https://www.handypanda.in/products/generic-tee-cover-n8qvr5p,https://cdn.handypanda.in/products/CONLOCTEEBQ0R4-0.jpg
handypanda,DOODORDGD99FZA,DG 204 Digital Door Lock,Dorset,Hardware & locks,18500.0,OutOfStock,0,https://www.handypanda.in/products/dorset-dg-204-digital-door-lock-7y02nzc,https://cdn.handypanda.in/products/DOODORDGD99FZA-0.jpg?v=1776085581197
handypanda,DOODORDGD4M6E3,DG 104 Digital Door Lock,Dorset,Hardware & locks,11778.0,OutOfStock,0,https://www.handypanda.in/products/dorset-dg-104-digital-door-lock-td27290,https://cdn.handypanda.in/products/DOODORDGD4M6E3-0.jpg?v=1776084311019
handypanda,DRAHETCHAQSYHH,Channel,Hettich,Hardware & locks,341.0,OutOfStock,0,https://www.handypanda.in/products/hettich-channel-fwtf43x,https://cdn.handypanda.in/products/DRAHETCHAQSYHH-0.jpg
handypanda,ACCLOCPLIB3MAP,Plier,Generic,Hardware & locks,299.0,InStock,0,https://www.handypanda.in/products/generic-plier-htuv9rp,https://cdn.handypanda.in/products/ACCLOCPLIB3MAP-0.jpg
handypanda,HINHETHIN8XCAW,Hettich Onsys 4447i Hinge,Hettich,Hardware & locks,236.0,OutOfStock,0,https://www.handypanda.in/products/hettich-hettich-onsys-4447i-hinge-a6hqfe1,https://cdn.handypanda.in/products/HINHETHIN8XCAW-0.jpg
handypanda,DRADORCHAY0LTT,Channel,Dorset,Hardware & locks,193.0,OutOfStock,0,https://www.handypanda.in/products/dorset-channel-pdgf7sj,https://cdn.handypanda.in/products/CHADOOCHALNO24-0.jpg
handypanda,ACCMXXINDDG8BS,Industrial tape,3M,Hardware & locks,176.0,OutOfStock,0,https://www.handypanda.in/products/3m-industrial-tape-kixig10,https://cdn.handypanda.in/products/ACCMXXINDDG8BS-0.jpg
handypanda,HINDOOHINBM5UH,Hinge,Dorset,Hardware & locks,176.0,OutOfStock,0,https://www.handypanda.in/products/dorset-hinge-iqszfe6,https://cdn.handypanda.in/products/HINDOOHINBM5UH-0.jpg
handypanda,CLECOAFAUWK1D3,Faucet Cleaner,COATS,Hardware & locks,172.0,OutOfStock,0,https://www.handypanda.in/products/coats-faucet-cleaner-3c70zxq,https://cdn.handypanda.in/products/CLECOAFAUWK1D3-0.jpg
handypanda,ACCLOCMIXMK0RU,Mixture Leg,Generic,Hardware & locks,123.0,OutOfStock,0,https://www.handypanda.in/products/generic-mixture-leg-9shiae4,https://cdn.handypanda.in/products/ACCLOCMIXMK0RU-0.jpg
handypanda,HINHETHINRKZHY,Hinge,Hettich,Hardware & locks,80.0,OutOfStock,0,https://www.handypanda.in/products/hettich-hinge-bp5uthz,https://cdn.handypanda.in/products/HINHETHINRKZHY-0.jpg
handypanda,ACCLOCTAPXCMUB,Tape,Generic,Hardware & locks,43.0,InStock,0,https://www.handypanda.in/products/generic-tape-aoi9ydm,https://cdn.handypanda.in/products/ACCLOCTAPXCMUB-0.jpg
handypanda,MFALOCMFAMSBOB,M8 Fastner,Generic,Hardware & locks,13.0,OutOfStock,0,https://www.handypanda.in/products/generic-m8-fastner-i6yi2vu,https://cdn.handypanda.in/products/MFALOCMFAMSBOB-0.jpg
handypanda,FURLOCGYP176CW,Gypsum keel,Generic,Hardware & locks,1.0,OutOfStock,0,https://www.handypanda.in/products/generic-gypsum-keel-xa9dd05,https://cdn.handypanda.in/products/FURLOCGYP176CW-0.jpg
handypanda,INTASIROYMFTTU,Royale Glitz,Asian Paints,Paints & finishes,707.0,OutOfStock,0,https://www.handypanda.in/products/asian-paints-royale-glitz-myt1w7o,https://cdn.handypanda.in/products/cmoq4e6ik0ivfl304umyt1w7o-0.jpg
handypanda,INTASIROYBYAPD,Royale Shyne Luxury Emulsion,Asian Paints,Paints & finishes,665.0,OutOfStock,0,https://www.handypanda.in/products/asian-paints-royale-shyne-luxury-emulsion-6j2gx2x,https://cdn.handypanda.in/products/cmoq48u620erxl304x6j2gx2x-0.jpg
handypanda,INTASIROYUWEWK,Royale Matt,Asian Paints,Paints & finishes,657.0,OutOfStock,0,https://www.handypanda.in/products/asian-paints-royale-matt-404537a,https://cdn.handypanda.in/products/cmnwzb0ha000ijs04q404537a-0.jpg
handypanda,INTASIAPCVURZD,Apcolite All Protek Matt,Asian Paints,Paints & finishes,420.0,OutOfStock,0,https://www.handypanda.in/products/asian-paints-apcolite-all-protek-matt-n6p3wyk,https://cdn.handypanda.in/products/cmoq3jauj03qcl7044n6p3wyk-0.jpg?v=1778061763575
handypanda,INTASIAPC07MV8,Apcolite Premium Emulsion,Asian Paints,Paints & finishes,364.0,OutOfStock,0,https://www.handypanda.in/products/asian-paints-apcolite-premium-emulsion-btc2unk,https://cdn.handypanda.in/products/cmoq2u0sa0012l704kbtc2unk-0.jpg
handypanda,PAIASITRAX87UZ,Tractor Emulsion,Asian Paints,Paints & finishes,210.0,OutOfStock,0,https://www.handypanda.in/products/asian-paints-tractor-emulsion-08pih9l,https://cdn.handypanda.in/products/cmobeqwx1000hjk04g08pih9l-0.jpg
handypanda,INTASIROYGZCI8,Royale Luxury Emulsion,Asian Paints,Paints & finishes,166.0,OutOfStock,0,https://www.handypanda.in/products/asian-paints-royale-luxury-emulsion-j2ug4l7,https://cdn.handypanda.in/products/cmoq43t1006v4l704lj2ug4l7-0.jpg
handypanda,PUTBIRPUT93PEK,Putty,Birla White,Paints & finishes,50.0,OutOfStock,0,https://www.handypanda.in/products/birla-white-putty-frdfofy,https://cdn.handypanda.in/products/PUTBIRPUT93PEK-0.jpg?v=1784522106053
handypanda,SWIGIRMCBDNWF0,Dhoti (Paint cloth),Generic,Paints & finishes,20.0,OutOfStock,0,https://www.handypanda.in/products/generic-dhoti-paint-cloth-s0m9ujx,https://cdn.handypanda.in/products/SWIGIRMCBDNWF0-0.jpg
handypanda,HDHLOCHDH05P7H,HDHMR,Generic,Plywood & laminates,2401.0,OutOfStock,0,https://www.handypanda.in/products/generic-hdhmr-rorwqnz,https://cdn.handypanda.in/products/HDHLOCHDH05P7H-0.jpg
handypanda,LAMGREMDFE4RQ8,MDF,Greenply,Plywood & laminates,1876.0,OutOfStock,0,https://www.handypanda.in/products/greenply-mdf-43unyyj,https://cdn.handypanda.in/products/LAMGREMDFE4RQ8-0.jpg
handypanda,HDHACTHDH8TB1A,HDHMR,Action Tesa,Plywood & laminates,1284.0,OutOfStock,0,https://www.handypanda.in/products/action-tesa-hdhmr-x95ndlz,https://cdn.handypanda.in/products/HDHACTHDH8TB1A-0.jpg
handypanda,LAMCKXLAM6HFRY,Laminate,CK,Plywood & laminates,1039.0,OutOfStock,0,https://www.handypanda.in/products/ck-laminate-9ln58ak,https://cdn.handypanda.in/products/LAMCKXLAM6HFRY-0.jpg
handypanda,WATDRFPID7KJKP,Pidicrete URP 301,Dr Fixit,Tiling & adhesives,4945.0,OutOfStock,0,https://www.handypanda.in/products/dr-fixit-pidicrete-urp-301-8n5648a,https://cdn.handypanda.in/products/WATDRFPID7KJKP-0.jpg?v=1787736194913
handypanda,WOOFEVHIP54936,HI-PER STAR High Performance Woodworking Adhesive,Fevicol,Tiling & adhesives,2402.0,OutOfStock,0,https://www.handypanda.in/products/fevicol-hi-per-star-high-performance-woodworking-adhesive-7nu11vi,https://cdn.handypanda.in/products/WOOFEVHIP54936-0.jpg?v=1787742130910
handypanda,TILMYKMYKV2KK3,MYK Laticrete PUA 212 PU Tile & Stone Adhesive,MYK Laticrete,Tiling & adhesives,2202.0,OutOfStock,0,https://www.handypanda.in/products/myk-laticrete-myk-laticrete-pua-212-pu-tile-and-stone-adhesive-7j5f18o,https://cdn.handypanda.in/products/TILMYKMYKV2KK3-0.jpg?v=1787729917307
handypanda,WATASISMA2JL8G,SmartCare Hydro Loc Extreme,Asian Paints,Tiling & adhesives,2139.0,InStock,0,https://www.handypanda.in/products/asian-paints-smartcare-hydro-loc-extreme-dhv4uu2,https://cdn.handypanda.in/products/WATASISMA2JL8G-0.jpg
handypanda,ADHFEVHIPUFOJ2,HI-PER,Fevicol,Tiling & adhesives,2021.0,OutOfStock,0,https://www.handypanda.in/products/fevicol-hi-per-80awb88,https://cdn.handypanda.in/products/ADHFEVHIPUFOJ2-0.jpg
handypanda,ADHARAARAYIKZV,Araldite Klad X Epoxy Resin Adhesive,Araldite,Tiling & adhesives,1669.0,OutOfStock,0,https://www.handypanda.in/products/araldite-araldite-klad-x-epoxy-resin-adhesive-ktveern,https://cdn.handypanda.in/products/ADHARAARAYIKZV-0.jpg?v=1787735063375
handypanda,TILROFROF0OCZO,Roff T20 Extrofix Ultra Tile Adhesive,Roff,Tiling & adhesives,1476.0,OutOfStock,0,https://www.handypanda.in/products/roff-roff-t20-extrofix-ultra-tile-adhesive-dmcgme1,https://cdn.handypanda.in/products/TILROFROF0OCZO-0.jpg?v=1787730161126
handypanda,ADHARAAER5ORHB,Aerolite mix,Araldite,Tiling & adhesives,1406.0,OutOfStock,0,https://www.handypanda.in/products/araldite-aerolite-mix-ja1yh30,https://cdn.handypanda.in/products/ADHARAAER5ORHB-0.jpg?v=1786168509485
handypanda,TILMYKLATXKPML,Laticrete 335 Tile Adhesive,MYK Laticrete,Tiling & adhesives,1088.0,OutOfStock,0,https://www.handypanda.in/products/myk-laticrete-laticrete-335-tile-adhesive-55ujn1c,https://cdn.handypanda.in/products/TILMYKLATXKPML-0.jpg?v=1787226786562
handypanda,TILROFROFJ7ITL,Roff T07 Extrofix Tile Adhesive,Roff,Tiling & adhesives,982.0,OutOfStock,0,https://www.handypanda.in/products/roff-roff-t07-extrofix-tile-adhesive-qcxgial,https://cdn.handypanda.in/products/TILROFROFJ7ITL-0.jpg?v=1787638588033
handypanda,TILROFROF4NJG6,Roff T06 Vitrofix Ultra Tile Adhesive,Roff,Tiling & adhesives,946.0,OutOfStock,0,https://www.handypanda.in/products/roff-roff-t06-vitrofix-ultra-tile-adhesive-gwr5n3d,https://cdn.handypanda.in/products/TILROFROF4NJG6-0.jpg?v=1787636461448
handypanda,ADHARASTAQ5QQ3,Standard Epoxy Adhesive Set AW 106 + HV 953 IN,Araldite,Tiling & adhesives,939.0,OutOfStock,0,https://www.handypanda.in/products/araldite-standard-epoxy-adhesive-set-aw-106-plus-hv-953-in-rbl8tyd,https://cdn.handypanda.in/products/ADHARASTAQ5QQ3-0.jpg?v=1787735467920
handypanda,FLOMYKTILQP1VE,Laticrete 325 Tile Adhesive,MYK Laticrete,Tiling & adhesives,849.0,OutOfStock,0,https://www.handypanda.in/products/myk-laticrete-laticrete-325-tile-adhesive-vaokec2,https://cdn.handypanda.in/products/FLOMYKTILQP1VE-0.jpg?v=1781633041931
handypanda,TILROFROFO25K2,Roff T05 Vitrofix Ultra Tile Adhesive,Roff,Tiling & adhesives,830.0,OutOfStock,0,https://www.handypanda.in/products/roff-roff-t05-vitrofix-ultra-tile-adhesive-zm2zvo5,https://cdn.handypanda.in/products/TILROFROFO25K2-0.jpg?v=1787230776738
handypanda,ADHFEVFEVW65W0,Fevicol Marinekoat Water Resistant Plywood Coating,Fevicol,Tiling & adhesives,777.0,OutOfStock,0,https://www.handypanda.in/products/fevicol-fevicol-marinekoat-water-resistant-plywood-coating-0dt63ty,https://cdn.handypanda.in/products/ADHFEVFEVW65W0-0.jpg?v=1787733017587
handypanda,TILROFROFDYL6V,Roff T04 Vitrofix (VFA) Tile Adhesive,Roff,Tiling & adhesives,739.0,OutOfStock,0,https://www.handypanda.in/products/roff-roff-t04-vitrofix-vfa-tile-adhesive-fz5jqe0,https://cdn.handypanda.in/products/TILROFROFDYL6V-0.jpg?v=1787230611988
handypanda,TILROFROF3GI8Y,Roff T13 Rainbow Tile Mate Epoxy Grout Joint Filler,Roff,Tiling & adhesives,733.0,OutOfStock,0,https://www.handypanda.in/products/roff-roff-t13-rainbow-tile-mate-epoxy-grout-joint-filler-xqdx4t3,https://cdn.handypanda.in/products/TILROFROF3GI8Y-0.jpg?v=1787729755411
handypanda,TILROFROFGY7AK,Roff T03 Vitrofix (VFA) Tile Adhesive,Roff,Tiling & adhesives,626.0,OutOfStock,0,https://www.handypanda.in/products/roff-roff-t03-vitrofix-vfa-tile-adhesive-sfashji,https://cdn.handypanda.in/products/TILROFROFGY7AK-0.jpg?v=1787230162447
handypanda,TILMYKMYKZS1Y2,MYK Laticrete SP 100 Epoxy Tile Grout Resin + Hardener Bucket (Part A & Part B),MYK Laticrete,Tiling & adhesives,623.0,OutOfStock,0,https://www.handypanda.in/products/myk-laticrete-myk-laticrete-sp-100-epoxy-tile-grout-resin-plus-hardene-xm9brat,https://cdn.handypanda.in/products/TILMYKMYKZS1Y2-0.jpg?v=1787729211835
handypanda,ADHFEVSHXIF62D,SH,Fevicol,Tiling & adhesives,612.0,OutOfStock,0,https://www.handypanda.in/products/fevicol-sh-i1mzeqs,https://cdn.handypanda.in/products/ADHFEVSHXIF62D-0.jpg
handypanda,FLOMYKTIL9TZDU,Laticrete 315 Tile Adhesive,MYK Laticrete,Tiling & adhesives,514.0,OutOfStock,0,https://www.handypanda.in/products/myk-laticrete-laticrete-315-tile-adhesive-kfyvzsq,https://cdn.handypanda.in/products/FLOMYKTIL9TZDU-0.jpg?v=1781633311514
handypanda,TILROFROFT5YB8,Roff T02 Non Skid (NSA) Tile Adhesive,Roff,Tiling & adhesives,492.0,OutOfStock,0,https://www.handypanda.in/products/roff-roff-t02-non-skid-nsa-tile-adhesive-m6bdnfe,https://cdn.handypanda.in/products/TILROFROFT5YB8-0.jpg?v=1787229756318
handypanda,ADHFEVHIPYUELL,HI-PER D3 Waterproof Wood Adhesive,Fevicol,Tiling & adhesives,447.0,OutOfStock,0,https://www.handypanda.in/products/fevicol-hi-per-d3-waterproof-wood-adhesive-9o2xnit,https://cdn.handypanda.in/products/ADHFEVHIPYUELL-0.jpg?v=1787731552690
handypanda,PESTERANTEIAIZ,Anti Termite EC Structure Preservative,Terminator,Tiling & adhesives,434.0,OutOfStock,0,https://www.handypanda.in/products/terminator-anti-termite-ec-structure-preservative-qb26o0s,https://cdn.handypanda.in/products/PESTERANTEIAIZ-0.jpg?v=1787747300125
handypanda,WATDRFSUP14WQP,302 Super Latex Bonding Agent,Dr Fixit,Tiling & adhesives,416.0,OutOfStock,0,https://www.handypanda.in/products/dr-fixit-302-super-latex-bonding-agent-jgr7st5,https://cdn.handypanda.in/products/WATDRFSUP14WQP-0.jpg?v=1787736278647
handypanda,FLOMYKTILB4NUW,Laticrete 307 Tile Adhesive,MYK Laticrete,Tiling & adhesives,412.0,OutOfStock,0,https://www.handypanda.in/products/myk-laticrete-laticrete-307-tile-adhesive-n4j9m36,https://cdn.handypanda.in/products/FLOMYKTILB4NUW-0.jpg?v=1781633387198
handypanda,SEAFEVNAIWYNF6,Nail Free Ultra Adhesive Sealant,Fevicol,Tiling & adhesives,404.0,OutOfStock,0,https://www.handypanda.in/products/fevicol-nail-free-ultra-adhesive-sealant-nkh3zr2,https://cdn.handypanda.in/products/SEAFEVNAIWYNF6-0.jpg?v=1787744772837
handypanda,SEAFEVREL845V1,RELAM Laminate Adhesive Sealant,Fevicol,Tiling & adhesives,404.0,OutOfStock,0,https://www.handypanda.in/products/fevicol-relam-laminate-adhesive-sealant-kg4gm2h,https://cdn.handypanda.in/products/SEAFEVREL845V1-0.jpg?v=1787745009269
handypanda,WATDRFPID6J8Z4,Pidicrete URP 301 Bonding Agent,Dr Fixit,Tiling & adhesives,395.0,OutOfStock,0,https://www.handypanda.in/products/dr-fixit-pidicrete-urp-301-bonding-agent-vfwvyyd,https://cdn.handypanda.in/products/WATDRFPID6J8Z4-0.jpg?v=1787735839895
handypanda,ADHHARARAEYR51,Araldite Standard Epoxy Adhesive,Harald,Tiling & adhesives,387.0,OutOfStock,0,https://www.handypanda.in/products/harald-araldite-standard-epoxy-adhesive-sdvl50t,https://cdn.handypanda.in/products/ADHHARARAEYR51-0.jpg?v=1787735151167
handypanda,TILFEVFEVTY8ZK,Fevicol Marine Waterproof Wood Adhesive,Fevicol,Tiling & adhesives,370.0,OutOfStock,0,https://www.handypanda.in/products/fevicol-fevicol-marine-waterproof-wood-adhesive-2bl2m0h,https://cdn.handypanda.in/products/TILFEVFEVTY8ZK-0.jpg?v=1787731978241
handypanda,GLAASTBON7XNVP,Bond Tite,Astral,Tiling & adhesives,330.0,OutOfStock,0,https://www.handypanda.in/products/astral-bond-tite-y2grejt,https://cdn.handypanda.in/products/GLAASTBON7XNVP-0.jpg
handypanda,TILMYKLAT89N3B,Laticrete 305 Tile Adhesive,MYK Laticrete,Tiling & adhesives,317.0,OutOfStock,0,https://www.handypanda.in/products/myk-laticrete-laticrete-305-tile-adhesive-wud23bn,https://cdn.handypanda.in/products/TILMYKLAT89N3B-0.jpg?v=1787057764893
handypanda,ADHFEVHEAYKCR4,HeatX,Fevicol,Tiling & adhesives,302.0,OutOfStock,0,https://www.handypanda.in/products/fevicol-heatx-pec4xrs,https://cdn.handypanda.in/products/ADHFEVHEAYKCR4-0.jpg?v=1787731888581
handypanda,TILROFROF5F84G,Roff T01 New Construction Adhesive (NCA) Cement Base Tile Adhesive,Roff,Tiling & adhesives,278.0,OutOfStock,0,https://www.handypanda.in/products/roff-roff-t01-new-construction-adhesive-nca-cement-base-tile-adhesive-t3lvgay,https://cdn.handypanda.in/products/TILROFROF5F84G-0.jpg?v=1787229388809
handypanda,ADHFEVFEV8ULTD,Fevicol ProBond Special Adhesive for PVC Sheets & Tapes,Fevicol,Tiling & adhesives,255.0,OutOfStock,0,https://www.handypanda.in/products/fevicol-fevicol-probond-special-adhesive-for-pvc-sheets-and-tapes-cf313hg,https://cdn.handypanda.in/products/ADHFEVFEV8ULTD-0.jpg?v=1787733779573
handypanda,WATDRFCRAUDRLO,201 Crack-X Paste,Dr Fixit,Tiling & adhesives,244.0,OutOfStock,0,https://www.handypanda.in/products/dr-fixit-201-crack-x-paste-qy3xk11,https://cdn.handypanda.in/products/WATDRFCRAUDRLO-0.jpg?v=1787736409923
handypanda,INSPOLWPCJAITS,WPC/PVC Instant Glue HV,Polyfix,Tiling & adhesives,233.0,OutOfStock,0,https://www.handypanda.in/products/polyfix-wpc-pvc-instant-glue-hv-w7swlt2,https://cdn.handypanda.in/products/INSPOLWPCJAITS-0.jpg?v=1787743172455
handypanda,ADHARAARAJDE82,Araldite Standard Epoxy Adhesive,Araldite,Tiling & adhesives,223.0,OutOfStock,0,https://www.handypanda.in/products/araldite-araldite-standard-epoxy-adhesive-bacnzeb,https://cdn.handypanda.in/products/ADHARAARAJDE82-0.jpg?v=1787735282235
handypanda,SEAFEVFEV2DUI1,Feviseal Neutral Pro Silicone Sealant,Fevicol ; Pidilite,Tiling & adhesives,214.0,OutOfStock,0,https://www.handypanda.in/products/fevicol-pidilite-feviseal-neutral-pro-silicone-sealant-nliysks,https://cdn.handypanda.in/products/SEAFEVFEV2DUI1-0.jpg?v=1787745609233
handypanda,TILMYKMYKPGJ5L,MYK Laticrete SP 100 Epoxy Tile Grout Color Powder (Part C),MYK Laticrete,Tiling & adhesives,192.0,OutOfStock,0,https://www.handypanda.in/products/myk-laticrete-myk-laticrete-sp-100-epoxy-tile-grout-color-powder-part-o4qrn7k,https://cdn.handypanda.in/products/TILMYKMYKPGJ5L-0.jpg?v=1787724826411
handypanda,WATDRFDRFA9SQR,Dr. Fixit 101 Pidiproof LW+ Waterproofing Liquid,Dr Fixit,Tiling & adhesives,172.0,OutOfStock,0,https://www.handypanda.in/products/dr-fixit-dr-fixit-101-pidiproof-lw-plus-waterproofing-liquid-vig7i8m,https://cdn.handypanda.in/products/WATDRFDRFA9SQR-0.jpg?v=1787735550940
handypanda,TILMYKMYK6JFDU,MYK Laticrete Clenza TC Advanced Tile Cleaner,MYK Laticrete,Tiling & adhesives,167.0,OutOfStock,0,https://www.handypanda.in/products/myk-laticrete-myk-laticrete-clenza-tc-advanced-tile-cleaner-azyy8cf,https://cdn.handypanda.in/products/TILMYKMYK6JFDU-0.jpg?v=1787730995755
handypanda,ADHFEVFEV8GXGO,Fevicol SH Synthetic Resin Woodworking Adhesive,Fevicol,Tiling & adhesives,167.0,OutOfStock,0,https://www.handypanda.in/products/fevicol-fevicol-sh-synthetic-resin-woodworking-adhesive-7qsju5e,https://cdn.handypanda.in/products/ADHFEVFEV8GXGO-0.jpg?v=1787734940776
handypanda,TILMYKMYKRWD5C,MYK Laticrete 1776 Grout Admix Plus,MYK Laticrete,Tiling & adhesives,112.0,OutOfStock,0,https://www.handypanda.in/products/myk-laticrete-myk-laticrete-1776-grout-admix-plus-mslrcr3,https://cdn.handypanda.in/products/TILMYKMYKRWD5C-0.jpg?v=1787638953765
handypanda,PESTERCLEUNIAO,Clear Wood Preservative,Terminator,Tiling & adhesives,112.0,OutOfStock,0,https://www.handypanda.in/products/terminator-clear-wood-preservative-y9eeqaq,https://cdn.handypanda.in/products/PESTERCLEUNIAO-0.jpg?v=1787748734899
handypanda,TILROFROF55CFM,"Roff Cera Tile, Floor & Ceramic Cleaner",Roff,Tiling & adhesives,109.0,OutOfStock,0,https://www.handypanda.in/products/roff-roff-cera-tile-floor-and-ceramic-cleaner-8qu8drs,https://cdn.handypanda.in/products/TILROFROF55CFM-0.jpg?v=1787731404456
handypanda,TILROFROFKVO9D,Roff T11 Rainbow Tile Mate Cement Tile Joint Filler,Roff,Tiling & adhesives,106.0,OutOfStock,0,https://www.handypanda.in/products/roff-roff-t11-rainbow-tile-mate-cement-tile-joint-filler-pqsau2m,https://cdn.handypanda.in/products/TILROFROFKVO9D-0.jpg?v=1787729463816
handypanda,WATMSEMSEUT421,M-Seal,M-Seal,Tiling & adhesives,92.0,OutOfStock,0,https://www.handypanda.in/products/m-seal-m-seal-hcibg4j,https://cdn.handypanda.in/products/WATMSEMSEUT421-primary.jpg
handypanda,TILROFROFQ3655,Roff T32 Tile Spacer ( Pack of 100 ),Roff,Tiling & adhesives,79.0,OutOfStock,0,https://www.handypanda.in/products/roff-roff-t32-tile-spacer-pack-of-100-4p3v151,https://cdn.handypanda.in/products/TILROFROFQ3655-0.jpg?v=1787217027510
handypanda,ADHASIMAS70QH0,Masking tape,Asian Paints,Tiling & adhesives,40.0,OutOfStock,0,https://www.handypanda.in/products/asian-paints-masking-tape-gvvoqj3,https://cdn.handypanda.in/products/ADHASIMAS70QH0-0.jpg?v=1777034335649
handypanda,TILMYKTILYF6X9,Tile cleaner,MYK Laticrete,Waterproofing,525.0,OutOfStock,0,https://www.handypanda.in/products/myk-laticrete-tile-cleaner-xuyhwdx,https://cdn.handypanda.in/products/TILMYKTILYF6X9-0.jpg?v=1777139392784
homerun,M2LNL,"Ebco Magic Corner Max 90, Single Pullout",Ebco,,30842.0,InStock,0,https://home-run.co/products/ebco-magic-corner-single-pullout,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Ebco_Magic_Corner_Max_90_Single_Pullout.webp?v=1779281506
homerun,USG9V,Jaquar Water Closet Set (Laguna series),Jaquar,,28419.0,InStock,0,https://home-run.co/products/jaquar-water-closet-set-premium,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/ChatGPTImageAug13_2026_06_02_21PM.webp?v=1786624365
homerun,K6KCM,Jaquar shower set (with 3 way thermostatic diverter) - Kubix Prime range,Jaquar,,26796.0,InStock,0,https://home-run.co/products/jaquar-shower-set-with-3-way-thermostatic-diverter-kubix-prime-range,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/OpenAIPlayground2026-08-27at21.10.55.webp?v=1787845440
homerun,VJVV4,Faber Hood Comet BLDC 60 cm 1500 m³/hr Filterless Heat Auto Clean Wall Mounted Chimney (Matte Black),HomeRun,,26704.0,InStock,0,https://home-run.co/products/franke-by-faber-hood-comet-bldc-fl-hc-bk-60,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/1_cbd23d87-beed-40df-a5b6-26226b247d7b.webp?v=1786692356
homerun,PMJ86,"Hettich Larder 6 Tier Frame with Baskets for 600mm (24"") Cabinet Pantry Unit, 50Kg (9346304+9347699)",Hettich,,23909.0,InStock,0,https://home-run.co/products/hettich-larder-6-tier-frame-with-baskets-pantry-unit-50kg-600mm,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Larder6Tier600.jpg?v=1734935713
homerun,QXG3V,"Hettich Duo 6 Tier Frame with Baskets (Pantry Unit), 50Kg",Hettich,,23200.0,InStock,0,https://home-run.co/products/hettich-duo-6-tier-frame-with-baskets-pantry-unit,https://cdn.shopify.com/s/files/1/0872/6095/4939/files/Duo6Tier.jpg?v=1734935325
